Date,Open,High,Low,Close,Adj Close,Volume
2000-01-01,11.111111,12.638889,10.111111,11.833333,10.917941,27899700
2000-02-01,11.833333,11.833333,10.000000,10.222222,9.431461,21871700
2000-03-01,10.111111,13.333333,10.027778,12.222222,11.276742,51695000
2000-04-01,12.111111,13.638889,12.000000,12.611111,11.675828,26297800
2000-05-01,12.611111,14.333333,10.000000,11.916667,11.032884,58651800
2000-06-01,11.944445,12.277778,7.111111,8.055555,7.458126,83164700
2000-07-01,8.138889,9.944445,7.833333,9.444445,8.789764,49251800
2000-08-01,9.500000,12.222222,9.472222,11.805555,10.987199,49168300
2000-09-01,12.000000,12.750000,10.750000,11.972222,11.142315,48171800
2000-10-01,11.861111,13.333333,11.333333,12.444445,11.620230,33059800
2000-11-01,12.444445,13.333333,9.805555,10.638889,9.934258,32786100
2000-12-01,10.638889,12.222222,10.638889,11.194445,10.453020,23561200
2001-01-01,11.083333,11.277778,9.333333,10.377778,9.724641,34839300
2001-02-01,10.288889,10.555555,9.626667,10.400000,9.745463,22751500
2001-03-01,10.422222,11.875556,8.955556,11.488889,10.765820,33673500
2001-04-01,11.444445,11.995556,10.275556,11.884444,11.179981,27697900
2001-05-01,11.884444,14.213333,11.155556,14.137777,13.299747,36729800
2001-06-01,14.195556,14.395555,10.946667,12.502222,11.761140,81494700
2001-07-01,12.564445,15.133333,12.400000,15.000000,14.157250,42773500
2001-08-01,15.022223,16.000000,14.333333,14.662222,13.838449,46907800
2001-09-01,14.666667,15.026667,12.311111,14.497778,13.683244,26515200
2001-10-01,14.435555,16.799999,13.111111,16.386667,15.510381,70102800
2001-11-01,16.351110,16.844444,13.644444,15.324445,14.504963,55063900
2001-12-01,15.533334,16.942223,15.111111,16.666666,15.775406,35619700
2002-01-01,16.555555,16.559999,14.515555,14.973333,14.206593,49865600
2002-02-01,15.111111,15.244445,13.115556,13.502222,12.810811,39798500
2002-03-01,13.555555,14.417778,12.800000,13.093333,12.422861,36006100
2002-04-01,13.075556,13.080000,11.662222,11.768888,11.199447,38444500
2002-05-01,11.866667,13.888889,11.155556,13.751111,13.085758,46524400
2002-06-01,13.640000,14.244445,12.826667,13.933333,13.259163,34523900
2002-07-01,13.822222,14.480000,11.600000,14.417778,13.761967,49692100
2002-08-01,14.422222,15.222222,13.675555,14.511111,13.851054,36586000
2002-09-01,14.400000,15.155556,13.422222,14.551111,13.889235,27084400
2002-10-01,14.733334,15.106667,12.786667,13.986667,13.387710,49819900
2002-11-01,14.000000,15.466666,13.711111,14.991111,14.349139,32657200
2002-12-01,15.111111,15.555555,14.377778,15.511111,14.846872,26842300
2003-01-01,15.555555,18.053333,15.555555,17.813334,17.106558,61514000
2003-02-01,17.806667,19.106667,17.013334,19.033333,18.278152,47626500
2003-03-01,18.933332,19.740000,17.786667,19.166666,18.406191,46425800
2003-04-01,19.213333,20.313334,17.066668,18.846666,18.130201,50799300
2003-05-01,19.066668,19.913334,18.000000,19.253334,18.521412,47013300
2003-06-01,20.006666,23.820000,18.906666,23.180000,22.298807,49420800
2003-07-01,23.180000,23.799999,20.613333,22.513334,21.689207,42131100
2003-08-01,22.273333,25.333334,21.886667,24.266666,23.378353,44043300
