Date,Open,High,Low,Close,Adj Close,Volume
2000-01-01,20.218750,21.750000,17.625000,18.062500,12.064976,142114400
2000-02-01,18.156250,19.875000,16.718750,19.093750,12.753805,115000800
2000-03-01,19.093750,22.750000,17.937500,20.562500,13.937105,182079200
2000-04-01,20.500000,23.218750,18.750000,22.093750,14.974978,119208600
2000-05-01,22.031250,26.125000,20.062500,25.468750,17.262526,133330000
2000-06-01,25.031250,25.593750,22.656250,23.593750,16.077412,114454400
2000-07-01,23.375000,23.718750,20.593750,23.054649,15.710050,123252600
2000-08-01,23.250000,27.375000,22.968750,26.507799,18.063120,130014000
2000-09-01,26.437500,27.593750,22.468750,24.468750,16.673656,104351800
2000-10-01,24.968750,25.531250,17.093750,18.531250,12.687515,215319200
2000-11-01,18.750000,19.750000,16.531250,16.687500,11.425187,140585200
2000-12-01,16.875000,19.687500,16.125000,18.125000,12.494524,127907800
2001-01-01,18.468750,21.093750,17.406250,20.594999,14.197220,127170200
2001-02-01,20.200001,21.875000,19.305000,19.910000,13.725010,110566000
2001-03-01,19.975000,22.950001,17.565001,18.375000,12.745031,129876800
2001-04-01,18.375000,21.750000,16.100000,21.605000,14.985373,132414600
2001-05-01,21.525000,24.625000,19.910000,23.370001,16.209591,136654800
2001-06-01,23.370001,23.950001,17.600000,17.799999,12.346203,146342800
2001-07-01,17.625000,18.395000,14.620000,17.504999,12.207766,203744200
2001-08-01,17.920000,18.245001,13.880000,13.930000,9.714605,174608400
2001-09-01,14.000000,14.850000,9.675000,11.275000,7.863041,159667600
2001-10-01,11.125000,14.450000,10.270000,12.345000,8.687197,226900600
2001-11-01,12.425000,12.450000,9.925000,10.715000,7.540162,229293000
2001-12-01,10.590000,11.390000,5.470000,6.550000,4.664541,615857400
2002-01-01,6.525000,7.390000,4.300000,6.875000,4.895988,655820800
2002-02-01,7.025000,9.000000,6.425000,8.250000,5.875185,274368000
2002-03-01,8.330000,8.840000,7.750000,8.535000,6.171771,212595000
2002-04-01,8.585000,9.110000,8.130000,8.495000,6.142846,153162800
2002-05-01,8.450000,9.815000,7.745000,9.275000,6.706876,203146200
2002-06-01,9.250000,9.350000,7.300000,7.970000,5.763212,121249800
2002-07-01,7.900000,7.920000,4.485000,6.600000,4.838539,213182200
2002-08-01,6.600000,7.725000,5.650000,7.600000,5.571649,113569400
2002-09-01,7.410000,8.000000,6.025000,6.455000,4.732236,90789400
2002-10-01,6.455000,8.220000,6.225000,8.090000,6.030056,149342400
2002-11-01,8.065000,10.695000,7.700000,10.685000,7.964293,202060800
2002-12-01,10.500000,11.500000,8.950000,9.355000,7.066672,250950600
2003-01-01,9.525000,10.000000,8.600000,9.380000,7.085557,171258800
2003-02-01,9.555000,10.440000,9.310000,10.130000,7.652098,128159600
2003-03-01,10.225000,11.050000,9.325000,10.365000,7.829612,203008200
2003-04-01,10.370000,10.880000,9.990000,10.705000,8.186277,136998600
2003-05-01,10.750000,12.335000,10.560000,11.935000,9.126881,164566200
2003-06-01,11.900000,12.685000,10.955000,11.500000,8.794231,246847000
2003-07-01,11.500000,11.950000,10.250000,11.085000,8.568138,231935800
2003-08-01,10.990000,12.095000,10.375000,12.090000,9.344954,134147000
2003-09-01,12.025000,12.950000,11.825000,12.125000,9.372005,135161800
2003-10-01,12.125000,13.350000,11.550000,11.940000,9.325431,181787200
2003-11-01,12.110000,12.345000,11.115000,11.675000,9.118453,95961000
2003-12-01,11.725000,13.600000,11.610000,13.000000,10.262910,168705800
2004-01-01,13.010000,15.340000,12.900000,15.075000,11.901034,185316200
2004-02-01,15.245000,16.059999,14.510000,15.980000,12.615486,143219200
2004-03-01,16.000000,16.350000,13.805000,15.195000,11.995768,248905600
