Date,Open,High,Low,Close,Adj Close,Volume
2000-01-01,3.875000,5.953125,3.500000,4.531250,3.555497,36031600
2000-02-01,4.937500,5.046875,3.437500,3.640625,2.856657,37830400
2000-03-01,3.656250,4.234375,3.000000,3.750000,2.942480,30656000
2000-04-01,3.734375,5.000000,3.562500,5.000000,3.923305,16206800
2000-05-01,5.000000,6.500000,4.406250,6.062500,4.757009,31984800
2000-06-01,6.125000,8.093750,6.031250,7.753900,6.084183,32060800
2000-07-01,7.796875,9.062500,7.250000,8.734375,6.853522,27183200
2000-08-01,8.734375,9.625000,8.359375,8.781250,6.890304,22705200
2000-09-01,8.734375,12.000000,7.984375,11.750000,9.219765,31288800
2000-10-01,11.875000,12.375000,9.921875,10.859375,8.520929,56803200
2000-11-01,10.703125,13.062500,9.593750,12.312500,9.661139,43994800
2000-12-01,12.250000,13.421875,10.015625,12.625000,9.906346,68394800
2001-01-01,12.562500,13.328125,10.031250,11.957500,9.382586,58522400
2001-02-01,12.100000,14.325000,11.565000,13.430000,10.537996,34512800
2001-03-01,13.525000,14.492500,10.500000,12.262500,9.621908,82795200
2001-04-01,12.325000,13.850000,11.787500,13.500000,10.592925,54594400
2001-05-01,13.450000,14.612500,12.500000,14.427500,11.320698,62020400
2001-06-01,14.442500,15.625000,13.750000,13.837500,10.857749,67633600
2001-07-01,13.825000,15.062500,13.030000,14.535000,11.405050,60687600
2001-08-01,14.587500,16.625000,13.715000,16.110001,12.640890,134524800
2001-09-01,16.075001,17.897499,15.562500,17.737499,13.917925,91910800
2001-10-01,17.795000,18.000000,15.747500,15.890000,12.468265,105876800
2001-11-01,16.125000,16.125000,13.462500,14.875000,11.671831,154072000
2001-12-01,15.000000,16.049999,14.092500,15.887500,12.488973,84839200
2002-01-01,15.887500,16.299999,14.155000,16.182501,12.720871,104930800
2002-02-01,16.125000,16.972500,15.337500,16.924999,13.304535,68496800
2002-03-01,16.927500,17.730000,16.150000,17.075001,13.443427,79034800
2002-04-01,17.077499,19.924999,16.250000,19.375000,15.254248,105694800
2002-05-01,19.237499,19.875000,18.397499,19.272499,15.173546,77173600
2002-06-01,19.272499,20.712500,18.597500,19.000000,14.978753,89495200
2002-07-01,18.775000,18.837500,14.060000,16.747499,13.202985,175739600
2002-08-01,16.750000,18.549999,15.457500,18.127501,14.290911,74188000
2002-09-01,18.129999,18.450001,16.775000,17.855000,14.096320,89154400
2002-10-01,17.917500,19.237499,17.437500,17.787500,14.043031,106063200
2002-11-01,17.787500,18.362499,14.000000,14.505000,11.451531,202236400
2002-12-01,14.800000,15.950000,12.550000,13.577500,10.735436,193430400
2003-01-01,13.812500,14.927500,13.150000,14.550000,11.504373,149771200
2003-02-01,14.585000,14.625000,12.912500,13.750000,10.871830,107762400
2003-03-01,13.750000,13.870000,11.412500,13.125000,10.395961,144959600
2003-04-01,13.112500,14.570000,12.415000,14.462500,11.455355,133300800
2003-05-01,14.465000,15.672500,14.000000,15.672500,12.413764,121477600
2003-06-01,15.700000,17.875000,15.562500,17.337500,13.755181,127046800
2003-07-01,17.312500,18.360001,15.435000,15.772500,12.513539,125420000
2003-08-01,15.772500,15.922500,14.050000,14.552500,11.545624,106855600
2003-09-01,14.687500,14.820000,13.212500,13.512500,10.737969,196860000
2003-10-01,13.575000,14.725000,13.262500,14.192500,11.278347,123114800
2003-11-01,14.195000,16.420000,13.940000,15.822500,12.573657,120536400
2003-12-01,15.885000,16.592501,13.927500,14.332500,11.407513,109966000
2004-01-01,13.437500,14.500000,13.212500,13.762500,10.953836,197248800
2004-02-01,13.790000,14.622500,13.712500,14.507500,11.546800,86153200
2004-03-01,14.550000,14.862500,12.937500,13.670000,10.899446,110377600
2004-04-01,13.667500,14.850000,13.377500,14.472500,11.539302,93058800
2004-05-01,14.510000,15.482500,14.345000,14.995000,11.955903,99546400
2004-06-01,14.997500,15.482500,14.527500,14.945000,11.936356,68556400
2004-07-01,14.137500,14.137500,13.032500,13.515000,10.794236,126295200
2004-08-01,13.515000,13.655000,12.435000,13.525000,10.802222,100769200
2004-09-01,13.552500,14.200000,13.202500,13.427500,10.744863,106042400
2004-10-01,13.495000,13.965000,12.557500,13.760000,11.010930,150746800
2004-11-01,13.760000,14.872500,13.615000,14.735000,11.791141,118928800
2004-12-01,14.797500,16.004999,14.060000,14.670000,11.759410,154972400
2005-01-01,14.670000,14.737500,13.975000,14.570000,11.679245,110463200
2005-02-01,14.545000,15.475000,14.512500,14.975000,12.003893,102012800
2005-03-01,15.007500,15.850000,13.237500,14.322500,11.499483,117610800
2005-04-01,14.287500,15.450000,14.010000,15.320000,12.300380,150144000
2005-05-01,15.292500,16.674999,15.205000,16.142500,12.960759,85019600
2005-06-01,16.174999,17.365000,15.972500,17.287500,13.901046,95828000
2005-07-01,17.372499,18.075001,17.137501,17.947500,14.431755,89836000
2005-08-01,17.947500,18.790001,17.490000,18.667500,15.010715,63715200
2005-09-01,18.637501,19.762501,18.375000,19.325001,15.560822,75884000
2005-10-01,19.375000,19.650000,18.330000,19.067499,15.353476,87180000
2005-11-01,18.937500,20.172501,18.745001,20.087500,16.174795,73193600
2005-12-01,19.875000,21.087500,19.647499,20.700001,16.689137,71980400
2006-01-01,20.695000,22.200001,20.155001,21.820000,17.592117,71407600
2006-02-01,21.945000,23.389999,21.395000,22.995001,18.539450,53398200
2006-03-01,23.125000,24.320000,22.459999,24.135000,19.480923,56509400
2006-04-01,24.200001,24.480000,21.459999,21.575001,17.414589,75341600
2006-05-01,21.575001,22.424999,21.495001,21.795000,17.592155,60530000
2006-06-01,21.924999,22.219999,20.075001,20.959999,16.937498,65863400
2006-07-01,20.969999,21.985001,20.445000,21.500000,17.373869,48020400
2006-08-01,21.475000,22.490000,21.110001,22.080000,17.842560,55962600
2006-09-01,22.245001,23.459999,21.665001,22.600000,18.283667,44474800
2006-10-01,22.690001,23.820000,22.469999,23.600000,19.092674,47702200
2006-11-01,23.625000,24.000000,22.315001,22.995001,18.603226,71266000
2006-12-01,23.120001,24.010000,22.145000,22.480000,18.225388,65233200
2007-01-01,22.540001,27.200001,22.540001,26.190001,21.233219,73207400
2007-02-01,26.200001,27.760000,25.975000,26.299999,21.322411,40474000
2007-03-01,25.850000,27.084999,25.110001,26.375000,21.422270,55174800
2007-04-01,26.555000,28.280001,24.900000,24.995001,20.301414,55318600
2007-05-01,25.059999,26.540001,24.395000,25.610001,20.800930,70721600
2007-06-01,25.674999,25.834999,24.545000,24.735001,20.129677,47039600
2007-07-01,24.870001,26.780001,22.950001,23.555000,19.169371,51125400
2007-08-01,23.495001,24.555000,21.334999,23.924999,19.470490,100245400
2007-09-01,24.000000,24.049999,21.500000,22.665001,19.051456,47654600
2007-10-01,22.490000,24.030001,21.635000,23.555000,19.799555,49714600
2007-11-01,23.400000,24.240000,21.105000,22.684999,19.068262,67505200
2007-12-01,22.500000,23.059999,21.365000,22.434999,18.922499,50862800
2008-01-01,22.235001,24.299999,21.620001,23.290001,19.643644,74844200
2008-02-01,23.160000,23.745001,20.645000,20.860001,17.594091,55416200
2008-03-01,20.740000,21.334999,19.209999,20.490000,17.339993,69163000
2008-04-01,20.719999,21.219999,19.455000,20.275000,17.158052,65534400
2008-05-01,20.434999,21.490000,20.320000,20.665001,17.488096,47051000
2008-06-01,20.590000,21.180000,19.469999,19.995001,16.982958,53104600
2008-07-01,19.785000,22.225000,18.350000,20.934999,17.781363,66316400
2008-08-01,20.920000,21.715000,19.985001,20.504999,17.416132,65178600
2008-09-01,20.645000,21.125000,18.295000,18.825001,16.046038,86421600
2008-10-01,18.625000,18.780001,13.900000,15.635000,13.326950,109504800
2008-11-01,15.630000,15.915000,13.330000,15.675000,13.361043,85750400
2008-12-01,15.100000,17.920000,14.440000,17.830000,15.301272,78220800
2009-01-01,18.000000,19.235001,17.285000,18.160000,15.584468,96856600
2009-02-01,17.860001,19.545000,15.825000,15.880000,13.627832,77251600
2009-03-01,15.635000,16.725000,13.750000,16.330000,14.089416,111860000
2009-04-01,16.180000,18.485001,15.900000,16.820000,14.512184,80875800
2009-05-01,16.840000,18.790001,16.799999,18.549999,16.004816,67360000
2009-06-01,18.695000,18.990000,17.379999,17.740000,15.392205,85780800
2009-07-01,17.850000,20.770000,17.540001,19.719999,17.110161,71870100
2009-08-01,19.790001,21.469999,19.260000,21.309999,18.489740,62543400
2009-09-01,21.219999,22.840000,20.870001,22.379999,19.474222,56172200
2009-10-01,22.360001,23.860001,21.440001,22.150000,19.274086,68404300
2009-11-01,22.250000,25.190001,22.070000,24.690001,21.484303,61482100
2009-12-01,24.750000,26.580000,24.139999,26.070000,22.759537,69234100
2010-01-01,26.290001,28.000000,25.660000,27.260000,23.798418,67836100
2010-02-01,27.459999,28.610001,26.650000,28.040001,24.479372,75565700
2010-03-01,27.969999,29.430000,27.610001,28.920000,25.322208,65730200
2010-04-01,28.990000,31.790001,28.420000,30.850000,27.012108,78430100
2010-05-01,31.030001,31.959999,28.950001,31.280001,27.388618,90424800
2010-06-01,31.030001,33.270000,30.309999,31.750000,27.871113,96287400
2010-07-01,31.629999,32.930000,27.820000,29.969999,26.308575,134598800
2010-08-01,30.280001,30.790001,27.090000,27.280001,23.947206,65043200
2010-09-01,27.459999,31.820000,27.459999,30.660000,26.988293,61005500
2010-10-01,30.850000,33.830002,30.400000,32.830002,28.898420,61712400
2010-11-01,32.919998,33.360001,30.510000,30.850000,27.155539,66689500
2010-12-01,31.160000,34.720001,31.070000,34.119999,30.131866,53768500
2011-01-01,34.259998,37.080002,33.910000,35.860001,31.668478,55700600
2011-02-01,36.110001,37.950001,34.400002,37.910000,33.478870,50224000
2011-03-01,37.910000,39.900002,35.950001,39.560001,35.031731,54907400
2011-04-01,39.750000,42.500000,38.860001,40.639999,35.988098,52278900
2011-05-01,40.759998,42.500000,40.389999,41.220001,36.501705,47413800
2011-06-01,41.090000,41.720001,39.799999,41.400002,36.762165,47145300
2011-07-01,41.369999,43.470001,37.619999,38.310001,34.018322,68994300
2011-08-01,38.349998,40.000000,34.330002,39.580002,35.146053,90856000
2011-09-01,39.480000,40.369999,37.150002,37.270000,33.193508,56932700
2011-10-01,37.009998,42.320000,34.740002,40.799999,36.337395,58200800
2011-11-01,39.509998,40.700001,35.750000,37.150002,33.086628,45238900
2011-12-01,37.020000,37.790001,35.560001,37.189999,33.235718,47960400
2012-01-01,37.770000,40.220001,37.529999,38.970001,34.826450,45855100
2012-02-01,39.230000,39.900002,36.110001,37.369999,33.396564,59842600
2012-03-01,37.189999,39.759998,36.200001,39.660000,35.566208,58588200
2012-04-01,39.700001,39.740002,36.279999,37.209999,33.369110,56808500
2012-05-01,37.060001,37.580002,35.480000,36.990002,33.171818,61480000
