Date,Open,High,Low,Close,Adj Close,Volume
2000-01-01,30.250000,34.500000,28.468750,29.250000,18.105555,40740000
2000-02-01,29.375000,30.875000,25.531250,25.843750,15.997105,30715600
2000-03-01,25.968750,32.812500,25.812500,27.625000,17.099688,37295000
2000-04-01,28.000000,32.500000,28.000000,32.031250,19.953146,25517200
2000-05-01,31.906250,32.687500,29.031250,29.031250,18.084366,22858400
2000-06-01,29.031250,30.312500,27.093750,28.500000,17.753426,28273000
2000-07-01,28.500000,29.968750,27.406250,28.562500,17.906086,25586000
2000-08-01,28.875000,29.750000,27.562500,28.039049,17.577934,21857800
2000-09-01,28.125000,29.125000,25.500000,27.937500,17.514269,36107600
2000-10-01,27.875000,30.875000,24.750000,27.781250,17.547205,57779400
2000-11-01,27.750000,29.625000,26.906250,28.156250,17.784052,40659400
2000-12-01,27.937500,30.718750,27.125000,29.781250,18.810438,38201600
2001-01-01,29.812500,33.075001,29.062500,32.750000,20.829216,44652200
2001-02-01,32.755001,33.549999,29.990000,30.275000,19.255096,35167400
2001-03-01,30.275000,33.834999,27.309999,28.420000,18.075302,52759800
2001-04-01,28.500000,32.560001,27.250000,31.690001,20.293432,37824000
2001-05-01,31.815001,35.994999,30.889999,34.230000,21.919973,35986000
2001-06-01,34.105000,34.994999,31.600000,31.650000,20.267813,33117800
2001-07-01,31.775000,33.424999,30.500000,31.500000,20.295906,31146000
2001-08-01,31.600000,32.349998,30.225000,31.254999,20.138046,27019800
2001-09-01,31.049999,31.750000,24.575001,27.055000,17.431927,48237400
2001-10-01,27.000000,30.790001,26.375000,28.600000,18.581600,49597600
2001-11-01,28.450001,32.494999,28.275000,30.674999,19.929747,35975800
2001-12-01,30.750000,34.700001,30.260000,33.860001,21.999054,43073200
2002-01-01,33.860001,35.799999,31.760000,35.689999,23.337376,45231800
2002-02-01,35.450001,38.139999,33.625000,36.779999,24.050123,50348200
2002-03-01,36.790001,38.900002,35.755001,36.174999,23.654507,49778800
2002-04-01,35.849998,38.270000,35.230000,36.049999,23.717756,47881600
2002-05-01,35.750000,37.125000,34.474998,35.514999,23.365780,40321600
2002-06-01,35.514999,35.590000,33.105000,34.150002,22.467728,42746800
2002-07-01,34.349998,34.750000,28.004999,32.994999,21.849731,57226200
2002-08-01,32.375000,34.974998,30.049999,34.259998,22.687433,42303200
2002-09-01,33.750000,33.799999,28.504999,29.165001,19.313454,52577200
2002-10-01,29.415001,32.080002,27.514999,30.700001,20.488894,58055200
2002-11-01,30.674999,34.349998,30.275000,33.994999,22.687948,37473600
2002-12-01,34.500000,34.865002,31.764999,32.430000,21.643480,34568600
2003-01-01,32.799999,34.009998,29.740000,30.410000,20.438189,45316400
2003-02-01,30.459999,31.500000,28.344999,29.785000,20.018129,43085200
2003-03-01,30.000000,31.389999,27.280001,29.075001,19.540947,55132200
2003-04-01,29.070000,32.494999,28.525000,31.990000,21.665440,51356200
2003-05-01,32.000000,33.209999,30.469999,31.025000,21.011890,45341600
2003-06-01,31.250000,34.134998,31.174999,32.924999,22.298683,52671000
2003-07-01,32.875000,35.325001,32.055000,34.825001,23.749847,49458200
2003-08-01,34.799999,36.490002,33.785000,36.145000,24.650061,33335400
2003-09-01,36.125000,37.000000,33.084999,33.130001,22.593901,36655800
2003-10-01,33.130001,36.860001,32.939999,36.775002,25.257261,47083600
2003-11-01,37.000000,39.165001,36.904999,39.049999,26.819740,33880000
2003-12-01,39.009998,42.349998,39.009998,41.955002,28.814922,41860800
