Date,Open,High,Low,Close,Adj Close,Volume
1/1/1995,31.8125,33.5,31.4375,33.375,17.960199,12564600
2/1/1995,33.5,35.375,33.25,35.25,19.194571,11144400
3/1/1995,35.125,37.1875,34.75,36.4375,19.8412,11153200
4/1/1995,36.3125,36.375,34.75,36.375,19.807156,11917600
5/1/1995,36.375,38.8125,36.125,38.75,21.323303,7980600
6/1/1995,38.625,39.8125,38.125,38.8125,21.357689,8116000
7/1/1995,38.875,41.3125,38.75,41.3125,22.733398,7668800
8/1/1995,41.25,41.25,39.9375,40.4375,22.794437,9087000
9/1/1995,40.3125,42.6875,40.3125,42.5,23.95706,7251200
10/1/1995,42.4375,44.125,42,43.625,24.591225,8402900
11/1/1995,43.375,45.125,41.5,44.5,25.419239,7746000
12/1/1995,44.75,47.25,44,47.25,26.990099,6973500
1/1/1996,46.875,49.125,45,49.125,28.061121,8484800
2/1/1996,49.75,52.125,48.25,50.125,28.747643,8426500
3/1/1996,50.125,54.125,49.75,51.25,29.392828,8789000
4/1/1996,51.5,52.875,49.375,50.625,29.034389,10390100
5/1/1996,50.375,53.625,48.75,53.25,30.657804,9647400
6/1/1996,53.625,53.625,50.625,51.625,29.722225,6158100
7/1/1996,51.375,51.375,43.375,48.5,27.923065,13734300
8/1/1996,48.75,52.375,48.375,51.5,29.770243,8858400
9/1/1996,51.5,56.125,50.5,55.625,32.154755,7837200
10/1/1996,55.5,55.875,45.75,49.25,28.469608,30512700
11/1/1996,49.25,52.875,48.5,51.125,29.768614,11210000
12/1/1996,51.125,52.125,46,48.125,28.021795,15374000
1/1/1997,48.125,51.25,44.375,45.875,26.711689,22356600
2/1/1997,46,47.875,43.25,47.125,27.554035,12221500
3/1/1997,46.875,48.75,44.75,45.125,26.38463,11139600
4/1/1997,45,45.75,41.75,43.75,25.580671,12500300
5/1/1997,43.875,47.875,43.75,47.75,28.042393,9949400
6/1/1997,47.875,53.875,46.875,51,29.95104,10519700
7/1/1997,51,56.5625,50.8125,55.875,32.814003,10148800
8/1/1997,55.8125,58.375,54.5,55,32.423508,10925700
9/1/1997,55.0625,60.5625,55.0625,59.125,34.85527,10334500
10/1/1997,59.125,60.5,52,54.25,31.981371,16610400
11/1/1997,54,56.25,49.1875,55.9375,33.087284,13851600
12/1/1997,55.9375,57.75,49.25,50.5,29.870979,25154900
1/1/1998,50.5625,53.4375,45.75,52.125,30.956465,11494200
2/1/1998,52.625,59,52.625,58.8125,34.928108,10932300
3/1/1998,58.4375,60.6875,58.0625,58.375,34.668278,13356200
4/1/1998,58.3125,59.1875,53.5625,56.6875,33.780121,12653700
5/1/1998,57,57.375,54.3125,54.6875,32.588329,11459800
6/1/1998,54.75,59.25,51.4375,59.125,35.232616,17491300
7/1/1998,59,60.75,54.8125,55.3125,33.076935,10865800
8/1/1998,55.1875,55.5,45.625,45.625,27.283812,14505800
9/1/1998,45.375,54,40.6875,53.9375,32.254681,18593600
10/1/1998,53.1875,59.625,52.3125,58.3125,35.001022,23610100
11/1/1998,58.0625,59.8125,55.3125,55.375,33.237846,13543400
12/1/1998,55.4375,56.5625,49.3125,53.25,31.962347,13987000
1/1/1999,53.4375,57.25,52.25,55.9375,33.704937,18340600
2/1/1999,55.875,57.5625,51.25,53.4375,32.198589,13589500
3/1/1999,53.1875,58.875,51.3125,58.625,35.324284,15502900
4/1/1999,58.875,71.75,57.75,70.25,42.475994,20828200
5/1/1999,70.375,74.5625,64.9375,68.0625,41.153336,14292700
6/1/1999,68,74.625,67.5,70.5,42.627174,16106600
7/1/1999,70,76.5625,69.6875,70.3125,42.636143,10430200
8/1/1999,69.875,72.3125,65.8125,68.125,41.309696,12439500
9/1/1999,68.125,69.25,44.5,49.625,30.091646,34686800
10/1/1999,49.875,49.875,22.1875,29.25,17.812437,69505000
11/1/1999,29.0625,32.75,27.1875,30.421801,18.526033,24073500
12/1/1999,30.9375,31.375,25.25,26.5625,16.175829,30406600
1/1/2000,26.625,28.5,18.1875,22.8125,14.001457,58422700
2/1/2000,22.75,22.75,18.375,18.5,11.354608,25475300
3/1/2000,18.5,20.625,17.5,17.75,10.894287,36658500
4/1/2000,18.125,23.75,18.0625,22.1875,13.762729,27722800
5/1/2000,22.1875,25.1875,21.8125,23.4375,14.538096,22489300
6/1/2000,23.4375,24.75,19.234301,19.25,11.940619,17693200
7/1/2000,19.5,24.8125,19.5,24.3125,15.080847,15998500
8/1/2000,24.125,29.5625,23.8125,27.7031,17.351254,25198300
9/1/2000,28.375,28.5625,24.6875,28.4375,17.811228,20185500
10/1/2000,28.3125,34.75,26.625,34.1875,21.412613,27083900
11/1/2000,34.125,35.8125,32.6875,35.0625,22.113157,19690800
12/1/2000,31,31.5,27,31.0625,19.590445,24109600
1/1/2001,31,35.669998,29.4375,35.189999,22.342844,20251200
2/1/2001,35.200001,36.68,32.73,33.209999,21.085699,22517700
3/1/2001,32.799999,32.799999,25.24,29.379999,18.65395,34251400
4/1/2001,29.5,32.950001,28.15,29.530001,18.749186,20924400
5/1/2001,30,30.41,27.1,29.77,19.027996,48746000
6/1/2001,29.77,32.27,26.049999,26.549999,16.969881,47535900
7/1/2001,26.799999,28.950001,24.67,28.879999,18.459146,27409400
8/1/2001,28.799999,29.110001,25.799999,26.290001,16.931391,20121600
9/1/2001,26.6,36,23.950001,34.75,22.379827,76559100
10/1/2001,34.75,37.439999,31,32.25,20.769773,109275900
11/1/2001,32.400002,34.34,29.440001,32.77,21.226025,46141700
12/1/2001,32.700001,33.41,29.389999,32.470001,21.03171,37989900
1/1/2002,32.400002,38.27,31,38.27,24.94516,54540100
2/1/2002,38.599998,39.25,36.169998,38.689999,25.218922,51192700
3/1/2002,39,41.970001,37.5,41.049999,26.757219,52992800
4/1/2002,40.799999,43.049999,37.400002,42.299999,27.572002,56593400
5/1/2002,41.799999,45.700001,41.310001,44.200001,28.954338,45870400
6/1/2002,44.099998,45.23,36.75,40.75,26.694319,49343200
7/1/2002,40.049999,40.060001,28.5,32.580002,21.342367,65417000
8/1/2002,32.299999,35.68,31,35,23.051409,36309100
9/1/2002,34.75,37.759998,27.4,29.299999,19.297321,51645900
10/1/2002,29.9,31.6,26.299999,29.5,19.429041,63090000
11/1/2002,29.51,30.82,27.049999,29.17,19.342707,51473900
12/1/2002,29.879999,31,27.75,30.75,20.390411,48193300
1/1/2003,31.1,32.09,28.379999,30.09,20.084587,54392700
2/1/2003,30.1,30.75,26.83,27.08,18.075462,29327200
3/1/2003,27.09,29.02,24.309999,28.370001,18.936518,61172600
4/1/2003,28.65,30.68,27.15,29.93,19.977791,45908300
5/1/2003,29.799999,32.439999,29.049999,32.040001,21.534904,39531300
6/1/2003,32.290001,33.689999,31.450001,32.84,22.072605,37346800
7/1/2003,32.650002,33.970001,30.530001,30.700001,20.63426,46646300
8/1/2003,30.99,32.279999,29.84,32.060001,21.678749,26819500
9/1/2003,32.099998,32.77,27.610001,28,18.933401,45638800
10/1/2003,28.049999,28.950001,25.450001,26.48,17.905596,61809300
11/1/2003,26.73,28.129999,26,27.709999,18.869678,39800400
12/1/2003,27.620001,30.24,27.43,30.040001,20.456337,32254800
1/1/2004,30.049999,32.349998,29.49,30.51,20.91481,37174300
2/1/2004,30.65,32.34,29.57,30.4,20.839409,33043400
3/1/2004,30.950001,31.75,29.280001,31.34,21.483788,42921000
4/1/2004,31.139999,32.459999,30.780001,32.259998,22.11445,31681100
5/1/2004,32.389999,33.98,31.65,33.25,22.939484,39683400
6/1/2004,33.150002,35.849998,33,35.77,24.67807,31435700
7/1/2004,35.639999,35.799999,31.91,33.549999,23.146463,42486200
8/1/2004,33.549999,35.080002,33.34,34.73,24.096895,36369900
9/1/2004,34.540001,38.59,34.529999,37.98,26.351858,28926400
10/1/2004,38,38.220001,34.84,36.48,25.449535,35574300
11/1/2004,36.48,40.400002,36.279999,40.34,28.142376,32365400
12/1/2004,40.799999,41.889999,38.16,38.830002,27.088966,36118300
1/1/2005,38.700001,38.75,36.23,37.400002,26.226267,33420400
2/1/2005,37.560001,39.040001,37.07,38.240002,26.815294,23606300
3/1/2005,38.450001,39.34,37.720001,38.700001,27.137861,29718200
4/1/2005,38.75,39.369999,36.330002,37.610001,26.523838,30205900
5/1/2005,37.610001,39.599998,37.549999,39.16,27.616955,30308800
6/1/2005,39.139999,39.75,38.459999,39.119999,27.588743,23062100
7/1/2005,39.119999,40,38.720001,39.330002,27.893261,25057300
8/1/2005,39.349998,39.860001,38.77,39.220001,27.815243,25399800
9/1/2005,39.16,39.799999,36.560001,38.02,26.964193,31466500
10/1/2005,38.099998,38.150002,35.959999,36.950001,26.359077,29783200
11/1/2005,36.990002,38.790001,36.990002,38.419998,27.407728,25838600
12/1/2005,38.630001,40.57,38.009998,40.150002,28.641872,27274400
1/1/2006,40.02,41.959999,39.43,40.970001,29.387627,29816300
2/1/2006,40.889999,44.099998,40.57,43.400002,31.130655,32106800
3/1/2006,43.43,46.849998,43.200001,45.84,32.88084,35800700
4/1/2006,45.810001,46.389999,43.290001,44.27,31.7547,32737600
5/1/2006,44.66,47.389999,44.360001,45.849998,33.060886,39905500
6/1/2006,45.799999,46.290001,42.509998,44.57,32.137932,36521700
7/1/2006,44.57,46.900002,42.990002,45.07,32.498459,32227300
8/1/2006,45.060001,47.849998,44.529999,47.209999,34.226673,37303100
9/1/2006,47.209999,48.130001,46.66,48.009998,34.806664,30536600
10/1/2006,48.150002,50.950001,48.02,49.950001,36.21315,35987400
11/1/2006,50.200001,51.599998,48.419998,51.040001,37.189289,34277000
12/1/2006,51.200001,54.169998,51,52.799999,38.471676,30688600
1/1/2007,52.299999,53.220001,50.959999,51.900002,37.986465,35212600
2/1/2007,51.919998,55.630001,51.900002,53.549999,39.194145,40545900
3/1/2007,52.849998,54.049999,51.330002,52.459999,38.396355,45242500
4/1/2007,52.419998,55.880001,52.25,53.540001,39.377617,46827500
5/1/2007,54.400002,55.650002,53.02,55.599998,40.892696,54869800
6/1/2007,55.709999,57.040001,53.459999,53.889999,39.635033,52983100
7/1/2007,54.23,56.25,52.279999,55.360001,40.910275,58449200
8/1/2007,56.029999,62,52.830002,61.34,45.329407,90204600
9/1/2007,61.09,64.690002,58.459999,63.82,47.162098,49801900
10/1/2007,63.740002,65.940002,61.299999,63.610001,47.193371,46845900
11/1/2007,63.150002,64.760002,60.529999,61.849998,45.887596,51593600
12/1/2007,61.5,65.400002,60.32,60.700001,45.034397,46275700
1/1/2008,60.619999,65.489998,56.27,65.139999,48.529694,83512300
2/1/2008,65.290001,67.489998,64.080002,64.839996,48.306187,54200100
3/1/2008,64.900002,65.75,61.830002,64.610001,48.134846,50502700
4/1/2008,64.970001,67.370003,63.599998,63.970001,47.866974,51353300
5/1/2008,64.169998,66.25,61.919998,63.860001,47.784645,49726400
6/1/2008,63.740002,63.759998,55.299999,56.279999,42.112751,74958100
7/1/2008,55.599998,58.919998,54.5,56.93,42.59914,75809400
8/1/2008,56.759998,62.09,55.509998,59.990002,45.109886,45371800
9/1/2008,60.529999,63.860001,52.669998,53.509998,40.237202,68575800
10/1/2008,53.5,54.52,41.810001,51.110001,38.432499,108898200
