Date,Open,High,Low,Close,Adj Close,Volume
2008-03-01,50.000000,54.700001,46.900002,50.580002,30.674763,58655400
2008-04-01,51.099998,52.430000,47.430000,51.029999,30.947680,229897200
2008-05-01,50.830002,53.950001,50.400002,52.660000,31.936213,148768600
2008-06-01,52.150002,52.750000,48.529999,49.389999,29.953079,196787300
2008-07-01,49.029999,54.430000,48.730000,51.650002,31.604502,186814100
2008-08-01,51.750000,56.259998,51.279999,53.700001,32.858891,149527200
2008-09-01,53.750000,55.730000,46.799999,48.099998,29.432259,252888100
2008-10-01,47.959999,51.950001,33.299999,43.470001,26.864786,346357500
2008-11-01,43.230000,46.470001,36.000000,42.160000,26.055189,232665000
2008-12-01,40.910000,44.500000,39.000000,43.509998,26.889502,234520600
2009-01-01,43.470001,45.020000,36.990002,37.150002,23.256781,202378900
2009-02-01,36.680000,38.709999,33.419998,33.470001,20.953012,250174200
2009-03-01,32.790001,39.279999,32.040001,35.580002,22.273928,275644800
2009-04-01,35.220001,38.959999,35.150002,36.200001,22.985634,197184900
2009-05-01,36.279999,43.700001,36.180000,42.639999,27.074797,180974400
2009-06-01,42.680000,45.439999,41.150002,43.619999,27.697054,218092100
2009-07-01,43.900002,48.630001,42.020000,46.599998,29.973246,167317300
2009-08-01,47.029999,47.889999,45.029999,45.709999,29.400795,138815800
2009-09-01,45.669998,49.950001,45.000000,48.740002,31.349701,161300700
2009-10-01,48.680000,52.349998,47.070000,47.360001,30.823978,176938100
2009-11-01,47.380001,50.980000,47.080002,48.090000,31.299091,147841300
2009-12-01,48.529999,50.540001,48.119999,48.189999,31.364168,176290800
2010-01-01,48.330002,50.200001,45.430000,45.509998,29.970369,137751700
2010-02-01,45.740002,50.410000,45.009998,48.980000,32.255524,167471200
2010-03-01,49.049999,53.070000,48.790001,52.160000,34.349697,165378400
2010-04-01,52.240002,53.910000,48.220001,49.080002,32.679752,147152700
2010-05-01,49.320000,49.750000,42.970001,44.119999,29.377153,227720100
2010-06-01,43.770000,47.080002,42.939999,45.840000,30.522411,240063200
2010-07-01,45.770000,51.549999,45.549999,51.040001,34.416031,156133600
2010-08-01,51.470001,53.240002,50.540001,51.360001,34.631802,154365400
2010-09-01,51.880001,57.110001,51.880001,56.020000,37.774033,151489800
2010-10-01,56.040001,59.849998,55.099998,58.509998,39.908806,146381600
2010-11-01,58.610001,60.869999,56.750000,56.889999,38.803825,151210900
2010-12-01,57.369999,60.139999,56.709999,58.529999,39.922436,131809500
2011-01-01,58.880001,58.990002,55.849998,57.240002,39.466560,142677900
2011-02-01,57.520000,63.119999,57.330002,62.779999,43.286350,112672100
2011-03-01,63.060001,65.919998,61.349998,65.629997,45.251415,171779900
2011-04-01,65.870003,69.790001,64.489998,69.440002,48.370159,119448500
2011-05-01,69.809998,71.750000,67.839996,71.750000,49.979233,132389600
2011-06-01,71.699997,71.750000,64.680000,66.769997,46.510281,150506200
2011-07-01,66.660004,72.739998,66.169998,71.169998,50.038818,124137100
2011-08-01,71.620003,71.660004,64.230003,69.320000,48.738106,233093800
2011-09-01,69.419998,70.070000,62.320000,62.380001,43.858673,219327000
2011-10-01,62.240002,72.489998,60.450001,69.870003,49.714081,174761100
2011-11-01,68.180000,76.400002,67.750000,76.239998,54.246487,132014400
2011-12-01,76.099998,79.419998,74.389999,78.480003,55.840302,115149500
2012-01-01,79.160004,79.959999,72.849998,74.769997,53.743626,124239100
2012-02-01,75.190002,84.300003,75.150002,83.519997,60.032990,105317700
2012-03-01,83.500000,88.860001,82.910004,88.610001,63.691620,118464900
2012-04-01,88.860001,90.629997,86.099998,89.510002,64.905479,113298100
2012-05-01,89.309998,91.050003,83.779999,84.510002,61.279888,112116200
2012-06-01,83.160004,88.930000,81.099998,87.260002,63.273979,122184900
2012-07-01,87.339996,91.809998,86.830002,91.440002,66.903915,99888800
2012-08-01,91.449997,93.599998,88.279999,89.300003,65.338150,90812000
2012-09-01,89.440002,92.589996,86.110001,89.940002,65.806396,134386400
2012-10-01,90.269997,94.129997,87.400002,88.559998,65.400093,92848000
2012-11-01,88.970001,90.839996,82.099998,89.879997,66.374886,110799000
2012-12-01,90.010002,90.489998,82.440002,83.639999,61.766766,106731900
2013-01-01,84.699997,90.290001,84.330002,88.160004,65.793045,106238400
2013-02-01,88.919998,93.610001,86.800003,91.750000,68.472214,94565700
2013-03-01,91.690002,92.940002,90.040001,92.709999,69.188660,108999200
2013-04-01,92.739998,96.599998,90.699997,95.589996,72.003311,99218600
2013-05-01,95.320000,96.730003,90.889999,90.910004,68.478081,115908400
2013-06-01,90.949997,93.169998,86.050003,86.620003,65.246635,119759300
2013-07-01,87.110001,91.400002,86.580002,89.180000,67.838890,97688900
2013-08-01,89.610001,89.900002,82.860001,83.440002,63.472507,94747300
2013-09-01,83.830002,91.250000,83.160004,86.589996,65.868690,113585800
2013-10-01,86.730003,90.660004,84.160004,89.120003,68.510811,110473000
2013-11-01,89.360001,91.809998,84.860001,85.540001,65.758690,102889500
2013-12-01,85.330002,87.339996,83.809998,87.129997,66.981003,99812100
2014-01-01,87.000000,87.199997,77.190002,78.139999,60.737541,136015900
2014-02-01,78.089996,81.599998,75.279999,80.910004,62.890640,117411700
2014-03-01,80.250000,81.949997,78.790001,81.870003,63.636860,106948700
2014-04-01,81.739998,85.830002,81.699997,85.430000,67.189346,104308200
2014-05-01,85.489998,88.800003,84.820000,88.540001,69.635330,80180200
2014-06-01,88.330002,91.629997,84.050003,84.309998,66.308495,111587100
2014-07-01,84.349998,86.849998,82.000000,82.010002,65.177086,92184600
2014-08-01,82.000000,85.690002,81.190002,85.580002,68.014336,63797800
2014-09-01,85.300003,86.070000,82.279999,83.400002,66.281784,98199400
2014-10-01,83.250000,89.239998,81.900002,89.010002,71.572044,113236000
2014-11-01,88.849998,90.250000,85.489998,86.930000,69.899536,76973700
2014-12-01,86.370003,87.680000,81.160004,81.449997,65.493134,101407600
2015-01-01,81.599998,85.290001,79.860001,80.239998,65.306526,118095500
2015-02-01,80.239998,83.860001,80.059998,82.959999,67.520302,85250000
2015-03-01,82.959999,83.220001,75.300003,75.330002,61.310318,132480800
2015-04-01,75.269997,85.750000,75.269997,83.470001,68.796867,128878500
2015-05-01,83.470001,86.910004,82.559998,83.070000,68.467178,69225000
2015-06-01,82.900002,83.660004,79.379997,80.169998,66.076973,95636400
2015-07-01,80.360001,86.510002,80.099998,85.529999,71.353058,80944700
2015-08-01,85.500000,86.339996,76.540001,80.779999,67.390411,94210500
2015-09-01,78.209999,83.050003,77.000000,79.330002,66.180756,91019700
2015-10-01,79.680000,90.080002,78.410004,88.400002,74.692596,91501600
2015-11-01,88.730003,88.980003,83.269997,87.389999,73.839211,71774300
2015-12-01,87.440002,90.269997,85.739998,87.910004,74.278572,91883400
2016-01-01,86.849998,90.239998,84.459999,90.010002,76.956017,104379800
2016-02-01,89.790001,92.870003,87.419998,91.029999,77.828094,95596000
2016-03-01,91.599998,99.529999,90.790001,98.110001,83.881294,107525800
2016-04-01,97.769997,102.000000,95.910004,98.120003,85.670105,92573700
2016-05-01,98.419998,102.550003,97.199997,98.680000,86.159050,73109700
2016-06-01,98.680000,102.010002,96.889999,101.720001,88.813324,114649800
2016-07-01,101.720001,104.199997,96.949997,100.260002,88.426773,96361300
2016-08-01,99.739998,100.580002,98.239998,99.930000,88.135704,77904600
2016-09-01,99.800003,102.379997,97.120003,97.220001,85.745560,90939400
2016-10-01,97.349998,98.010002,95.000000,96.440002,85.937920,88127200
2016-11-01,96.629997,98.209999,86.900002,88.279999,78.666512,133964300
2016-12-01,87.849998,92.629997,86.779999,91.489998,81.526962,91662400
2017-01-01,91.790001,96.970001,89.970001,96.129997,86.646935,88160000
2017-02-01,95.610001,109.989998,95.199997,109.349998,98.562813,91398700
2017-03-01,109.000000,114.650002,108.680000,112.900002,101.762619,107867000
2017-04-01,112.910004,115.629997,108.559998,110.839996,100.825562,89189700
2017-05-01,111.000000,121.110001,109.949997,119.800003,108.976021,73694100
2017-06-01,120.000000,123.550003,116.730003,117.449997,106.838341,78284800
2017-07-01,117.860001,121.690002,109.309998,116.709999,107.077148,89413200
2017-08-01,117.010002,118.290001,113.879997,116.930000,107.279015,78465900
2017-09-01,117.169998,119.430000,110.940002,111.010002,101.847626,69824700
2017-10-01,111.230003,115.279999,104.260002,104.639999,96.919083,94069600
2017-11-01,104.779999,105.000000,101.580002,102.750000,95.168533,88062200
2017-12-01,103.269997,110.269997,102.150002,105.650002,97.854553,92831700
