Date,Open,High,Low,Close,Adj Close,Volume
2009-08-01,16.500000,19.000000,15.500000,18.200001,15.553490,46857700
2009-09-01,18.250000,18.440001,15.870000,17.070000,14.587811,22171200
2009-10-01,17.000000,17.950001,14.720000,15.000000,12.818812,17123100
2009-11-01,15.100000,16.209999,14.330000,15.860000,13.553759,5093900
2009-12-01,15.900000,18.290001,15.380000,18.290001,15.630412,7546800
2010-01-01,18.299999,19.549999,16.840000,17.379999,14.852728,26906900
2010-02-01,17.379999,18.389999,16.500000,18.150000,15.510759,15168900
2010-03-01,18.700001,20.680000,18.120001,20.559999,17.570320,11100500
2010-04-01,20.690001,22.879999,19.670000,20.510000,17.527588,7824400
2010-05-01,20.650000,21.549999,18.379999,20.650000,17.647234,12498300
2010-06-01,20.660000,23.690001,20.340000,21.059999,17.997614,33439400
2010-07-01,21.320000,23.129999,20.500000,21.760000,18.595825,13538300
2010-08-01,21.980000,22.930000,19.280001,20.150000,17.219938,21443900
2010-09-01,20.299999,23.000000,18.410000,22.510000,19.236765,21650000
2010-10-01,22.620001,24.950001,21.540001,24.680000,21.091219,16815700
2010-11-01,24.500000,27.250000,23.770000,26.110001,22.313282,18904100
2010-12-01,26.480000,28.940001,24.480000,28.410000,24.278828,46933300
2011-01-01,28.700001,29.440001,26.969999,28.709999,24.600437,40137100
2011-02-01,28.920000,34.599998,28.600000,33.990002,29.124653,44762300
2011-03-01,32.250000,33.150002,28.270000,31.100000,26.648333,57320600
2011-04-01,31.500000,33.820000,29.959999,33.459999,28.744532,23891900
2011-05-01,33.740002,36.180000,31.480000,33.790001,29.028025,43831600
2011-06-01,33.840000,38.700001,32.189999,38.000000,32.644714,64971800
2011-07-01,38.220001,39.450001,32.410000,33.630001,28.966757,43717500
2011-08-01,34.000000,34.500000,26.420000,33.110001,28.518860,62049500
2011-09-01,33.009998,37.990002,30.219999,32.770000,28.226011,66255700
2011-10-01,32.790001,35.970001,30.860001,33.770000,29.175123,67058000
2011-11-01,32.689999,34.860001,28.120001,29.920000,25.848969,45753400
2011-12-01,29.820000,31.940001,27.389999,28.860001,24.933197,62337500
2012-01-01,29.480000,35.000000,28.020000,33.939999,29.445072,51942100
2012-02-01,34.389999,37.700001,33.950001,37.610001,32.629021,45074100
2012-03-01,37.740002,39.220001,34.599998,38.970001,33.808891,36833300
2012-04-01,38.889999,39.009998,32.380001,34.480000,30.018703,43848200
2012-05-01,34.529999,34.950001,29.700001,33.099998,28.817266,51522500
2012-06-01,32.430000,35.939999,30.180000,35.900002,31.254984,51855700
2012-07-01,35.770000,37.639999,32.139999,36.900002,32.267776,36336700
2012-08-01,37.110001,37.880001,35.410000,36.570000,31.979212,37931000
2012-09-01,36.369999,36.830002,32.389999,34.869999,30.492624,51683800
2012-10-01,35.139999,35.540001,32.540001,33.029999,29.015182,34581800
2012-11-01,33.290001,35.430000,31.680000,35.099998,30.833576,35153600
2012-12-01,35.389999,35.580002,30.500000,31.650000,27.802925,72595500
2013-01-01,32.430000,36.090000,32.090000,35.770000,31.577425,66879000
2013-02-01,35.919998,36.299999,32.660000,34.220001,30.209093,61690000
2013-03-01,33.919998,36.980000,33.009998,35.919998,31.709841,49898400
2013-04-01,35.820000,36.000000,30.570000,31.959999,28.363976,57958600
2013-05-01,32.060001,38.270000,31.250000,37.730000,33.484764,60826900
2013-06-01,37.680000,38.869999,35.619999,37.380001,33.174141,57675500
2013-07-01,37.849998,39.740002,36.299999,36.680000,32.744011,44026300
2013-08-01,37.029999,39.450001,35.750000,38.509998,34.377640,44210300
2013-09-01,38.820000,43.290001,38.040001,43.080002,38.457264,50939600
2013-10-01,43.139999,47.209999,41.830002,45.430000,40.793945,58591600
2013-11-01,45.790001,45.889999,42.450001,44.730000,40.165382,39641900
2013-12-01,45.490002,54.540001,44.419998,52.880001,47.483688,58577200
2014-01-01,52.849998,57.180000,51.889999,54.639999,49.294178,40854100
2014-02-01,54.799999,63.490002,52.959999,61.700001,55.663441,37452700
2014-03-01,61.150002,65.830002,60.450001,64.410004,58.108299,41831000
2014-04-01,64.550003,65.580002,57.270000,63.500000,57.532307,49858600
2014-05-01,62.919998,72.000000,62.580002,70.669998,64.028496,125561000
2014-06-01,71.209999,72.500000,70.059998,72.070000,65.296890,35952400
2014-07-01,72.480003,76.440002,68.800003,69.379997,63.117947,42355000
2014-08-01,69.919998,84.800003,68.709999,82.089996,74.680763,35857500
2014-09-01,82.970001,90.879997,82.400002,87.000000,79.147614,45925400
2014-10-01,87.120003,87.919998,68.750000,86.250000,78.751945,68447100
2014-11-01,86.440002,94.430000,83.500000,93.400002,85.280365,28901800
2014-12-01,93.050003,105.000000,89.720001,100.589996,91.845306,51579500
2015-01-01,100.930000,108.339996,95.180000,102.879997,94.275230,38253400
2015-02-01,103.250000,129.889999,99.160004,127.620003,116.946030,44683100
2015-03-01,127.209999,136.279999,116.959999,126.980003,116.359550,56737000
2015-04-01,126.660004,128.000000,114.559998,116.879997,107.420464,43153200
2015-05-01,117.919998,149.240005,115.389999,148.070007,136.086166,80004400
2015-06-01,148.240005,150.500000,131.039993,132.929993,122.171509,76915100
2015-07-01,134.410004,137.750000,123.519997,125.139999,115.336906,82806100
2015-08-01,126.419998,128.039993,100.000000,125.970001,116.101860,80965800
