Date,Open,High,Low,Close,Adj Close,Volume
2002-12-01,11.500000,12.000000,9.860000,10.730000,6.274771,88646100
2003-01-01,10.750000,12.950000,8.990000,9.180000,5.368352,63920800
2003-02-01,9.230000,9.750000,7.780000,9.270000,5.420981,34237400
2003-03-01,9.250000,10.890000,8.750000,10.320000,6.055350,43975600
2003-04-01,10.420000,12.450000,10.150000,12.090000,7.093915,51812400
2003-05-01,12.030000,15.900000,11.850000,15.150000,8.889395,40503700
2003-06-01,15.500000,18.490000,14.500000,17.650000,10.414617,60530600
2003-07-01,17.650000,22.260000,17.450001,21.799999,12.863374,99313700
2003-08-01,21.780001,24.709999,20.129999,23.010000,13.577352,59720800
2003-09-01,23.600000,27.910000,23.030001,27.200001,16.080349,57130600
2003-10-01,27.750000,31.350000,20.330000,22.980000,13.585530,143997000
2003-11-01,23.139999,23.500000,18.490000,19.750000,11.675986,95659900
2003-12-01,20.150000,20.150000,16.700001,18.900000,11.193392,89745100
2004-01-01,19.150000,21.700001,15.340000,16.299999,9.653561,135657900
2004-02-01,16.299999,18.100000,15.970000,17.299999,10.245804,70739000
2004-03-01,17.000000,17.490000,14.990000,16.129999,9.587534,66861900
2004-04-01,16.150000,16.480000,12.350000,12.510000,7.435835,102623100
2004-05-01,12.470000,13.700000,11.500000,12.300000,7.311017,46399400
2004-06-01,12.350000,14.450000,12.160000,14.430000,8.619148,48552900
2004-07-01,14.400000,14.590000,11.260000,11.470000,6.851118,59542700
2004-08-01,11.400000,11.800000,10.110000,10.930000,6.528573,33832500
2004-09-01,10.900000,14.230000,10.900000,13.520000,8.119929,52607300
2004-10-01,13.750000,14.510000,12.450000,12.640000,7.591415,70916500
2004-11-01,12.710000,15.080000,12.300000,14.980000,8.996784,41042700
2004-12-01,15.600000,18.209999,15.540000,17.270000,10.421360,87801000
2005-01-01,17.440001,18.389999,16.590000,16.920000,10.210164,103165100
2005-02-01,16.719999,18.170000,16.350000,17.969999,10.843766,74224800
2005-03-01,17.990000,20.200001,17.700001,19.549999,11.839083,78669500
2005-04-01,19.660000,19.790001,16.420000,17.580000,10.646091,84753500
2005-05-01,17.580000,21.250000,16.980000,21.219999,12.850406,74776100
2005-06-01,21.049999,21.500000,17.040001,17.549999,10.676395,98324100
2005-07-01,17.559999,20.080000,17.240000,19.370001,11.783579,87644200
2005-08-01,19.370001,19.370001,16.330000,16.590000,10.092390,102132000
2005-09-01,16.590000,16.750000,14.500000,15.850000,9.683161,125731700
2005-10-01,16.000000,16.510000,13.820000,14.490000,8.852304,115873400
2005-11-01,14.480000,18.930000,14.380000,18.920000,11.558700,77773800
2005-12-01,19.000000,20.540001,18.379999,19.990000,12.279587,134826100
2006-01-01,20.100000,26.740000,19.690001,26.080000,16.020584,190616200
2006-02-01,25.650000,27.459999,24.230000,26.570000,16.321587,117841500
2006-03-01,26.719999,28.110001,23.290001,26.330000,16.223927,175994400
2006-04-01,26.330000,27.740000,24.620001,26.559999,16.365644,134522600
2006-05-01,26.559999,27.250000,22.510000,23.350000,14.387722,159912900
2006-06-01,23.549999,24.450001,20.940001,22.639999,13.992078,145454100
2006-07-01,22.690001,25.200001,21.840000,23.200001,14.338173,107013100
