Date,Open,High,Low,Close,Adj Close,Volume
2000-01-01,15.500000,17.500000,14.312500,15.562500,15.562500,8426300
2000-02-01,15.312500,15.937500,12.625000,14.312500,14.312500,5878300
2000-03-01,14.875000,22.250000,13.250000,15.750000,15.750000,12705800
2000-04-01,15.812500,17.000000,12.437500,13.500000,13.500000,8893900
2000-05-01,13.500000,14.750000,11.375000,13.312500,13.312500,4950000
2000-06-01,13.312500,14.500000,11.375000,12.000000,12.000000,6612200
2000-07-01,12.000000,15.250000,11.812500,14.125000,14.125000,6098300
2000-08-01,13.875000,14.375000,12.250000,13.375000,13.375000,2701600
2000-09-01,13.125000,14.750000,11.625000,11.625000,11.625000,3884300
2000-10-01,11.750000,12.375000,7.625000,9.500000,9.500000,6469700
2000-11-01,9.500000,11.062500,8.375000,8.500000,8.500000,2848300
2000-12-01,8.562500,8.812500,5.656200,6.906200,6.906200,7255200
2001-01-01,7.000000,8.600000,6.406200,8.100000,8.100000,6890600
2001-02-01,8.200000,9.160000,7.600000,8.500000,8.500000,3247600
2001-03-01,8.400000,8.450000,6.010000,6.740000,6.740000,6183300
2001-04-01,6.840000,8.350000,5.800000,8.000000,8.000000,4516300
2001-05-01,8.000000,9.300000,7.900000,9.100000,9.100000,3317000
2001-06-01,9.100000,11.000000,8.200000,11.000000,11.000000,3542700
2001-07-01,10.970000,11.170000,8.900000,11.100000,11.100000,5562000
2001-08-01,11.150000,11.150000,9.300000,9.950000,9.950000,2430400
2001-09-01,10.000000,10.250000,8.400000,9.050000,9.050000,5222100
2001-10-01,9.150000,9.700000,8.200000,9.090000,9.090000,3868700
2001-11-01,9.190000,10.000000,8.600000,9.950000,9.950000,3137900
2001-12-01,10.000000,11.700000,9.820000,11.690000,11.690000,5657600
2002-01-01,11.750000,12.700000,11.000000,11.710000,11.710000,5940600
2002-02-01,11.780000,12.080000,10.800000,11.810000,11.810000,3974000
2002-03-01,11.150000,13.490000,11.150000,12.900000,12.900000,5061200
2002-04-01,13.000000,13.700000,11.150000,11.700000,11.700000,6968300
2002-05-01,11.730000,12.100000,11.100000,11.460000,11.460000,4833700
2002-06-01,11.460000,11.700000,9.500000,10.100000,10.100000,6121200
2002-07-01,9.700000,9.940000,7.700000,7.750000,7.750000,6225400
2002-08-01,7.900000,9.890000,7.900000,9.410000,9.410000,3792800
2002-09-01,9.310000,9.800000,7.780000,8.100000,8.100000,2867300
2002-10-01,8.150000,8.410000,4.900000,8.000000,8.000000,4815500
2002-11-01,7.980000,9.770000,7.980000,9.770000,9.770000,3211500
2002-12-01,9.870000,10.660000,8.900000,9.200000,9.200000,4179400
2003-01-01,9.350000,9.680000,8.260000,8.680000,8.680000,3493900
2003-02-01,8.690000,8.780000,7.150000,7.320000,7.320000,6362700
2003-03-01,7.380000,7.470000,6.760000,6.950000,6.950000,3283600
2003-04-01,7.080000,8.140000,7.080000,7.940000,7.940000,2720600
2003-05-01,7.900000,7.990000,6.450000,7.440000,7.440000,6045600
2003-06-01,7.600000,8.320000,7.380000,7.580000,7.580000,4003400
2003-07-01,7.730000,8.900000,7.500000,8.790000,8.790000,4564400
2003-08-01,8.860000,10.750000,8.860000,10.480000,10.480000,9128400
2003-09-01,10.380000,12.600000,10.380000,11.020000,11.020000,8941800
2003-10-01,11.200000,13.750000,11.200000,12.750000,12.750000,14949400
2003-11-01,12.500000,13.550000,12.310000,12.920000,12.920000,9456900
2003-12-01,12.870000,13.190000,11.120000,11.310000,11.310000,10536000
2004-01-01,11.330000,11.930000,10.910000,11.370000,11.370000,9101800
2004-02-01,11.370000,11.900000,10.700000,11.300000,11.300000,8527300
2004-03-01,11.250000,11.740000,10.870000,11.650000,11.650000,8343500
2004-04-01,11.550000,13.010000,11.510000,11.940000,11.940000,5983000
2004-05-01,12.040000,12.570000,11.610000,12.250000,12.250000,8258200
2004-06-01,12.150000,13.380000,11.500000,13.220000,13.220000,10178400
2004-07-01,13.220000,13.300000,11.560000,12.550000,12.550000,8922900
2004-08-01,12.250000,12.780000,11.750000,11.950000,11.950000,7935100
2004-09-01,11.900000,12.350000,11.250000,11.690000,11.690000,6440900
2004-10-01,11.770000,12.320000,11.690000,11.900000,11.900000,4756200
2004-11-01,11.800000,11.990000,11.360000,11.900000,11.900000,5175100
2004-12-01,11.800000,12.850000,11.800000,12.460000,12.460000,6160700
2005-01-01,12.510000,12.680000,10.850000,11.300000,11.300000,5381100
2005-02-01,11.220000,11.460000,9.050000,9.630000,9.630000,12418200
2005-03-01,9.610000,10.050000,9.290000,9.570000,9.570000,10913500
2005-04-01,9.600000,9.720000,8.060000,8.440000,8.440000,5861500
2005-05-01,8.530000,10.060000,8.290000,9.920000,9.920000,5739000
2005-06-01,9.890000,11.290000,9.760000,10.620000,10.620000,8042600
2005-07-01,10.700000,11.280000,10.110000,10.370000,10.370000,4680800
2005-08-01,10.330000,11.350000,10.150000,11.240000,11.240000,8934900
2005-09-01,11.200000,11.830000,10.570000,11.690000,11.690000,11088400
2005-10-01,11.680000,12.110000,11.020000,12.040000,12.040000,6993200
